                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     650                                      711                  7.0000000000000000E+000                  1.0000000000000000E-003                  5.9799354340842969E+004                  2.7522789232012269E+002                  9.8296302515612624E+003                  1.9591092150469728E+003                  1.5283182405381920E+001                 -6.2995447678076246E+000                  7.5699999994987255E-001                  2.5753720594795401E-005                  2.4197424632953299E-001                  1.7208036628527310E-004                  5.0407926026601476E-005                  4.6696878964196011E-004                  9.7117946905719049E-005                  6.9999141997101049E+000                 -8.5725859166943734E-010                  5.2989350491500593E+000                  1.8027351409327308E-004                  1.6937989628462473E+000                  1.2045477994516495E-003                  3.5285115717148422E-004                  3.2687414614361969E-003                  6.7981729559203434E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999141842371460E+000                  1.5195463804522081E+001                  6.9999140211976432E+000                  1.5060631755421610E+001                  2.2610382419445721E+005                  3.8414265052324110E+004                  3.5730086643190384E+007                  2.1763626651117581E-004                  2.1763626651117568E-004                  4.8868550235378789E-072                  8.7072209029180127E-006                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.8871569932346838E+012                                    11701                               "gfortran"                                  "8.3.0"                  "x86_64-linux-20190503"                               "20190812" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                     logL                                 velocity                                  entropy                         conv_mixing_type                                   csound                             v_div_csound                             total_energy                                  v_div_r                                      eta                                       mu                                    logdq                                 dq_ratio                                        q                                   radius                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                                     abar                                       ye                              log_opacity                                  eps_nuc                              non_nuc_neu                                 eps_grav                        mlt_mixing_length                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                                    gradT                                    gradr                                  dlnd_dt                                  dlnT_dt                                     mass                                     mmid                                    logxq                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                      o18                                     ne20                                     ne22                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                          gradr_sub_grada                                     logQ 
                                       1                  3.9926243861987949E+000                 -1.0024116564646855E+001                  2.1369781338157048E+000                  1.1842137964641233E+000                  1.9591092150469728E+003                  3.2920586474138926E+000                  0.0000000000000000E+000                  4.1399991530320484E+001                                        1                  1.2615532044077173E+006                  9.6913183531260866E-007                 -8.6093411560817588E+014                  0.0000000000000000E+000                 -1.8651850317286069E+001                  6.7688209492104268E-001                 -1.2301029995663972E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.5283182405381920E+001                  9.8316041946537825E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  1.3708127457190915E+002                  8.2810979064746915E-001                  2.0550660531022999E+000                  1.2615545041092477E-001                  6.5989367880774841E-001                  1.2231472316570258E+000                  8.7850387669199270E-001                  6.4117758664516555E-001                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0520126148584485E+009                  9.8451690495727302E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.7196008296483267E+000                  2.5347986171106576E-002                  1.3685280327892244E-001                  1.3685280327892244E-001                 -4.7787068904639920E-010                 -1.3368971829995059E-010                  6.9999141997101049E+000                  6.9999141997083552E+000                 -9.8999999999999986E+001                  7.5700000000000023E-001                  2.5753670467055548E-005                  2.4197424632953302E-001                  1.7208036628528061E-004                  5.0407926026592803E-005                  4.6696878964196049E-004                  1.0536743466985721E-006                  9.7117946905719076E-005                  7.8550770109738869E-006                  2.0451621978266558E-004                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0697352867997667E-002                 -6.0093653370444429E+000 
                                       2                  3.9928537364187306E+000                 -1.0022646296861176E+001                  2.1386506178825506E+000                  1.1842116829571501E+000                  1.9591092150371201E+003                  3.2920586474117086E+000                  0.0000000000000000E+000                  4.1401680189599674E+001                                        1                  1.2621578322601395E+006                  9.6848588243562095E-007                 -8.6093340986645500E+014                  0.0000000000000000E+000                 -1.8648589141547205E+001                  6.7668016164941935E-001                 -1.2088852971616335E+001                  6.1351187881441804E-001                  9.9999999999949996E-001                  1.5283108029502570E+001                  9.8367976202730006E+003                  6.6881000087466869E-001                 -1.7469724141202855E-001                  1.3761019741292588E+002                  8.2840838675540007E-001                  2.0568951048967636E+000                  1.2633823461714602E-001                  6.6033457445892874E-001                  1.2231472316570258E+000                  8.7850387669199270E-001                  6.4228998335068965E-001                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0525245068488302E+009                  9.8451690495727302E+000                  8.3627035331671151E-001                  5.4344636311294742E-006                  9.7263790362164730E+000                  2.5359544626395086E-002                  1.3707707061965441E-001                  1.3707707061965441E-001                 -4.7748253802088201E-010                 -1.3362954463305870E-010                  6.9999141997066046E+000                  6.9999141997037526E+000                 -1.2301029995663972E+001                  7.5700000000000023E-001                  2.5753670467055548E-005                  2.4197424632953302E-001                  1.7208036628528061E-004                  5.0407926026592803E-005                  4.6696878964196049E-004                  1.0536743466985721E-006                  9.7117946905719076E-005                  7.8550770109738869E-006                  2.0451621978266558E-004                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0852119461168486E-002                 -6.0083537696986369E+000 
                                       3                  3.9931382045203017E+000                 -1.0020835266501319E+001                  2.1407148809243437E+000                  1.1842082496017441E+000                  1.9591092150063866E+003                  3.2920586474048954E+000                  0.0000000000000000E+000                  4.1403846269862889E+001                                        1                  1.2629121396296169E+006                  9.6714713146622430E-007                 -8.6093248669284025E+014                  0.0000000000000000E+000                 -1.8644574310779344E+001                  6.7643001097244060E-001                 -1.2088852971616335E+001                  1.0000000000000004E+000                  9.9999999999868505E-001                  1.5282987207948652E+001                  9.8432429515095446E+003                  6.7231255506315313E-001                 -1.7242877846157126E-001                  1.3826583506148773E+002                  8.2877401756943903E-001                  2.0591510082155873E+000                  1.2656746958784118E-001                  6.6088109479370183E-001                  1.2231472316570258E+000                  8.7850387669199270E-001                  6.4365657447504221E-001                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0542483343562489E+009                  9.8631516253266760E+000                  8.5400196143976093E-001                  5.6575555068356556E-006                  9.7477465720175971E+000                  2.5373934634891945E-002                  1.3780638475223878E-001                  1.3780638475223878E-001                 -4.7700443811837569E-010                 -1.3355490940474496E-010                  6.9999141997008998E+000                  6.9999141996980487E+000                 -1.1881080804550992E+001                  7.5700000000000023E-001                  2.5753670467055548E-005                  2.4197424632953302E-001                  1.7208036628528061E-004                  5.0407926026592803E-005                  4.6696878964196049E-004                  1.0536743466985721E-006                  9.7117946905719076E-005                  7.8550770109738869E-006                  2.0451621978266558E-004                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1353532649745174E-002                 -6.0071116755419212E+000 
                                       4                  3.9935162803073627E+000                 -1.0018448258303973E+001                  2.1434422255951291E+000                  1.1842048304528754E+000                  1.9591092149747446E+003                  3.2920586473978810E+000                  0.0000000000000000E+000                  4.1406832334735817E+001                                        1                  1.2639215986453120E+006                  9.6580921288569269E-007                 -8.6093117817004238E+014                  0.0000000000000000E+000                 -1.8639286697130064E+001                  6.7609821730613806E-001                 -1.1869537098455259E+001                  6.0350952224711707E-001                  9.9999999999787004E-001                  1.5282866887279370E+001                  9.8518157340957678E+003                  6.7582620351046274E-001                 -1.7016497352682095E-001                  1.3913686880833444E+002                  8.2925239325316091E-001                  2.0621289591784393E+000                  1.2687629332098743E-001                  6.6160658123283433E-001                  1.2231472316570258E+000                  8.7850387669199270E-001                  6.4545130030010567E-001                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0559933419748826E+009                  9.8803290249372040E+000                  8.7092554704239455E-001                  5.8776728767602679E-006                  9.7679835227148786E+000                  2.5393426963680195E-002                  1.3853186041748433E-001                  1.3853186041748433E-001                 -4.7637430480210069E-010                 -1.3345571407362183E-010                  6.9999141996951959E+000                  6.9999141996904690E+000                 -1.1671628493242704E+001                  7.5700000000000023E-001                  2.5753670467055548E-005                  2.4197424632953302E-001                  1.7208036628528061E-004                  5.0407926026592803E-005                  4.6696878964196049E-004                  1.0536743466985721E-006                  9.7117946905719076E-005                  7.8550770109738869E-006                  2.0451621978266558E-004                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1848159487662435E-002                 -6.0054808189186986E+000 
                                       5                  3.9939882800098170E+000                 -1.0015501281868389E+001                  2.1468202900413096E+000                  1.1841991958870639E+000                  1.9591092149204690E+003                  3.2920586473858493E+000                  0.0000000000000000E+000                  4.1410739680451570E+001                                        1                  1.2651932417087907E+006                  9.6359452516147891E-007                 -8.6092942536222750E+014                  0.0000000000000000E+000                 -1.8632765170573535E+001                  6.7568501861818486E-001                 -1.1869537098455259E+001                  1.0000000000000000E+000                  9.9999999999651967E-001                  1.5282668607622961E+001                  9.8625286998122356E+003                  6.8167246126988812E-001                 -1.6642425061076480E-001                  1.4022333438815750E+002                  8.2983722493749446E-001                  2.0658132026050477E+000                  1.2726870773026674E-001                  6.6251101633167175E-001                  1.2231472316570258E+000                  8.7850387669199270E-001                  6.4765640801582680E-001                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0589278774489241E+009                  9.9071833410481123E+000                  8.9735353395469009E-001                  6.2401735823121868E-006                  9.7992994978027816E+000                  2.5417985862802094E-002                  1.3972558642441232E-001                  1.3972558642441232E-001                 -4.7559638216730988E-010                 -1.3333187478390661E-010                  6.9999141996857430E+000                  6.9999141996810170E+000                 -1.1458375611915180E+001                  7.5700000000000023E-001                  2.5753670467055548E-005                  2.4197424632953302E-001                  1.7208036628528061E-004                  5.0407926026592803E-005                  4.6696878964196049E-004                  1.0536743466985721E-006                  9.7117946905719076E-005                  7.8550770109738869E-006                  2.0451621978266558E-004                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2653085898785249E-002                 -6.0034778418880208E+000 
                                       6                  3.9946966044395102E+000                 -1.0011140954679046E+001                  2.1518388824630246E+000                  1.1841935992089951E+000                  1.9591092148638297E+003                  3.2920586473732936E+000                  0.0000000000000000E+000                  4.1416911544483519E+001                                        1                  1.2671229721109101E+006                  9.6138240591482442E-007                 -8.6092655062606788E+014                  0.0000000000000000E+000                 -1.8623131006306288E+001                  6.7506765159732651E-001                 -1.1568507102791276E+001                  4.9999999999999739E-001                  9.9999999999516920E-001                  1.5282471663778001E+001                  9.8786273847000539E+003                  6.8754863054839788E-001                 -1.6269657861494793E-001                  1.4185311676662050E+002                  8.3069130399351920E-001                  2.0712785465849408E+000                  1.2787127122099107E-001                  6.6386432372140436E-001                  1.2231472316570258E+000                  8.7850387669199270E-001                  6.5089555226728602E-001                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0619197734925847E+009                  9.9321990218780787E+000                  9.2193520292894415E-001                  6.5935064970524854E-006                  9.8281330488005754E+000                  2.5455885314194619E-002                  1.4090807162739957E-001                  1.4090807162739957E-001                 -4.7444544045874465E-010                 -1.3314602963448150E-010                  6.9999141996762893E+000                  6.9999141996668373E+000                 -1.1315984248313113E+001                  7.5700000000000023E-001                  2.5753670467055548E-005                  2.4197424632953302E-001                  1.7208036628528061E-004                  5.0407926026592803E-005                  4.6696878964196049E-004                  1.0536743466985721E-006                  9.7117946905719076E-005                  7.8550770109738869E-006                  2.0451621978266558E-004                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3438509400224702E-002                 -6.0005341635580649E+000 
                                       7                  3.9959638413800378E+000                 -1.0003523347460641E+001                  2.1606667244020472E+000                  1.1841825170337648E+000                  1.9591092147438271E+003                  3.2920586473466913E+000                  0.0000000000000000E+000                  4.1428827533670599E+001                                        1                  1.2706377834927812E+006                  9.5696679459157706E-007                 -8.6092077646754712E+014                  0.0000000000000000E+000                 -1.8606346946688578E+001                  6.7397180377822996E-001                 -1.1343017515740289E+001                  5.9499102250990454E-001                  9.9999999999246847E-001                  1.5282081695967833E+001                  9.9074945334423501E+003                  6.9938940522756343E-001                 -1.5528095093163152E-001                  1.4476604991330430E+002                  8.3215037679326342E-001                  2.0808685385657535E+000                  1.2899094658135674E-001                  6.6627237462014088E-001                  1.2231472316570258E+000                  8.7850387669199270E-001                  6.5647993444917152E-001                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0680733527300477E+009                  9.9774144063526524E+000                  9.6625988976249733E-001                  7.2817895694860564E-006                  9.8794673726293016E+000                  2.5525618616200289E-002                  1.4323746455485561E-001                  1.4323746455485561E-001                 -4.7243491394268974E-010                 -1.3281353697723195E-010                  6.9999141996573853E+000                  6.9999141996414975E+000                 -1.1123114704323427E+001                  7.5700000000000023E-001                  2.5753670467055548E-005                  2.4197424632953302E-001                  1.7208036628528061E-004                  5.0407926026592803E-005                  4.6696878964196049E-004                  1.0536743466985721E-006                  9.7117946905719076E-005                  7.8550770109738869E-006                  2.0451621978266558E-004                  1.7148723079940850E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4948512746236681E-002                 -5.9954510302207176E+000 
                                       8                  3.9975554050369206E+000                 -9.9942736969980661E+000                  2.1714902825281985E+000                  1.1841642132417829E+000                  1.9591092145275943E+003                  3.2920586472987572E+000                  0.0000000000000000E+000                  4.1445182677202268E+001                                        1                  1.2751586936411601E+006                  9.4958508757541509E-007                 -8.6091262328688975E+014                  0.0000000000000000E+000                 -1.8586059245883209E+001                  6.7261320659943191E-001                 -1.1343017515740289E+001                  1.0000000000000004E+000                  9.9999999998792921E-001                  1.5281437630335853E+001                  9.9438692458635996E+003                  7.1954907768821763E-001                 -1.4293957915297431E-001                  1.4841926704283003E+002                  8.3386426117046675E-001                  2.0925856432109464E+000                  1.3047388734442775E-001                  6.6926843571998695E-001                  1.2231472316570258E+000                  8.7850387669199270E-001                  6.6311396714914583E-001                  1.7376333642774791E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0787794424904733E+009                  1.0041957569045689E+001                  1.0292585684111060E+000                  8.3886936068461475E-006                  9.9511783028007450E+000                  2.5616133394446780E-002                  1.4705369849002270E-001                  1.4705369849002270E-001                 -4.6999399189168879E-010                 -1.3239594133422867E-010                  6.9999141996256098E+000                  6.9999141996097238E+000                 -1.0918263972687354E+001                  7.5700000000000023E-001                  2.5753670467055548E-005                  2.4197424632953302E-001                  1.7208036628528061E-004                  5.0407926026592803E-005                  4.6696878964196049E-004                  1.0536743466985721E-006                  9.7117946905719076E-005                  7.8550770109738869E-006                  2.0451621978266558E-004                  1.7376333642774791E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7321281527130472E-002                 -5.9893845070719074E+000 
                                       9                  3.9996587847608933E+000                 -9.9825168643860849E+000                  2.1853996172559214E+000                  1.1841462929219189E+000                  1.9591092142951063E+003                  3.2920586472472193E+000                  0.0000000000000000E+000                  4.1468373492247473E+001                                        1                  1.2812867787617352E+006                  9.4225665523189873E-007                 -8.6090058354652262E+014                  0.0000000000000000E+000                 -1.8560449897255950E+001                  6.7085512640598499E-001                 -1.1127104546204439E+001                  6.0825688073394424E-001                  9.9999999998338995E-001                  1.5280807084446151E+001                  9.9921463144038498E+003                  7.4002076920163662E-001                 -1.3075609131890553E-001                  1.5324969443697731E+002                  8.3595339333981422E-001                  2.1075816822791800E+000                  1.3256246990601828E-001                  6.7316353999281031E-001                  1.2231472316570258E+000                  8.7850387669199270E-001                  6.7126864794988583E-001                  1.7853159981278527E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0899375661151767E+009                  1.0094919401729047E+001                  1.0806172858302072E+000                  9.3966043506118888E-006                  1.0008659846006589E+001                  2.5741285866220157E-002                  1.5073241004061330E-001                  1.5073241004061330E-001                 -4.6689200776272831E-010                 -1.3184405609750489E-010                  6.9999141995938361E+000                  6.9999141995677174E+000                 -1.0779629521927342E+001                  7.5700000000000023E-001                  2.5753670467055548E-005                  2.4197424632953302E-001                  1.7208036628528061E-004                  5.0407926026592803E-005                  4.6696878964196049E-004                  1.0536743466985721E-006                  9.7117946905719076E-005                  7.8550770109738869E-006                  2.0451621978266558E-004                  1.7853159981278527E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9468602423319298E-002                 -5.9818344339078706E+000 
